location,stockCode,year,stockName
,002856.SZ,2018,美芝股份
,000801.SZ,2018,四川九洲
香港,002542.SZ,2018,中化岩土
,002622.SZ,2018,融钰集团
东南亚,000507.SZ,2018,珠海港
南亚,000507.SZ,2018,珠海港
,002276.SZ,2018,万马股份
,000599.SZ,2018,青岛双星
,603876.SH,2018,鼎胜新材
吉布提,601669.SH,2018,中国电建
南非,601669.SH,2018,中国电建
巴基斯坦,601669.SH,2018,中国电建
津巴布韦,601669.SH,2018,中国电建
亚太,601669.SH,2018,中国电建
越南,601669.SH,2018,中国电建
卢旺达,601669.SH,2018,中国电建
东南亚,601669.SH,2018,中国电建
孟加拉,601669.SH,2018,中国电建
印尼,601669.SH,2018,中国电建
赞比亚,601669.SH,2018,中国电建
东盟,600936.SH,2018,广西广电
东帝汶？,600936.SH,2018,广西广电
,600834.SH,2018,申通地铁
欧洲,600751.SH,2018,海航科技
美洲,600751.SH,2018,海航科技
拉美,600751.SH,2018,海航科技
亚太,600751.SH,2018,海航科技
德国,600169.SH,2018,太原重工
俄罗斯,600169.SH,2018,太原重工
印度,600169.SH,2018,太原重工
哈萨克斯坦,600169.SH,2018,太原重工
中亚,600169.SH,2018,太原重工
台湾,600169.SH,2018,太原重工
厄瓜多尔,600169.SH,2018,太原重工
蒙古,600169.SH,2018,太原重工
巴西,600169.SH,2018,太原重工
香港,600169.SH,2018,太原重工
印度尼西亚,600169.SH,2018,太原重工
土耳其,600169.SH,2018,太原重工
马来西亚,002785.SZ,2018,万里石
东盟,002785.SZ,2018,万里石
阿尔及利亚,002785.SZ,2018,万里石
北非,002785.SZ,2018,万里石
新加坡,002785.SZ,2018,万里石
缅甸,002785.SZ,2018,万里石
菲律宾,002785.SZ,2018,万里石
柬埔寨,002785.SZ,2018,万里石
中亚,002785.SZ,2018,万里石
埃及,002785.SZ,2018,万里石
埃塞俄比亚,002785.SZ,2018,万里石
希腊,002785.SZ,2018,万里石
克罗地亚,002785.SZ,2018,万里石
美国,002785.SZ,2018,万里石
日本,002785.SZ,2018,万里石
韩国,002785.SZ,2018,万里石
非洲,002785.SZ,2018,万里石
,002325.SZ,2018,洪涛股份
印尼,002047.SZ,2018,宝鹰股份
东盟,002047.SZ,2018,宝鹰股份
,603559.SH,2018,中通国脉
中东欧,601949.SH,2018,中国出版
缅甸,601949.SH,2018,中国出版
埃及,601949.SH,2018,中国出版
伊朗,601949.SH,2018,中国出版
阿联酋,601949.SH,2018,中国出版
古巴,601949.SH,2018,中国出版
秘鲁,601949.SH,2018,中国出版
意大利,601949.SH,2018,中国出版
西班牙,601949.SH,2018,中国出版
奥地利,601949.SH,2018,中国出版
欧洲,601877.SH,2018,正泰电器
亚洲,601877.SH,2018,正泰电器
非洲,601877.SH,2018,正泰电器
美洲,601877.SH,2018,正泰电器
美国,601877.SH,2018,正泰电器
日本,601877.SH,2018,正泰电器
西班牙,601877.SH,2018,正泰电器
韩国,601877.SH,2018,正泰电器
印度,601877.SH,2018,正泰电器
泰国,601877.SH,2018,正泰电器
保加利亚,601877.SH,2018,正泰电器
罗马尼亚,601877.SH,2018,正泰电器
南非,601877.SH,2018,正泰电器
菲律宾,601877.SH,2018,正泰电器
澳洲,601877.SH,2018,正泰电器
埃及,601877.SH,2018,正泰电器
拉美,601877.SH,2018,正泰电器
新加坡,601877.SH,2018,正泰电器
马来西亚,601877.SH,2018,正泰电器
越南,601877.SH,2018,正泰电器
,601700.SH,2018,风范股份
,601226.SH,2018,华电重工
,002209.SZ,2018,达意隆
,603998.SH,2018,方盛制药
中亚,603318.SH,2018,派思股份
新疆,603318.SH,2018,派思股份
孟加拉,603318.SH,2018,派思股份
土库曼斯坦,603318.SH,2018,派思股份
俄罗斯,603318.SH,2018,派思股份
缅甸,603318.SH,2018,派思股份
,603168.SH,2018,莎普爱思
,603021.SH,2018,山东华鹏
,601099.SH,2018,太平洋
,601058.SH,2018,赛轮轮胎
,600978.SH,2018,*ST宜生
,600658.SH,2018,电子城
日本,600648.SH,2018,外高桥
俄罗斯,002543.SZ,2018,万和电气
南美,002543.SZ,2018,万和电气
中东,002543.SZ,2018,万和电气
东南亚,002543.SZ,2018,万和电气
泰国,002543.SZ,2018,万和电气
阿塞拜疆,002543.SZ,2018,万和电气
美国,002543.SZ,2018,万和电气
柬埔寨,002112.SZ,2018,三变科技
赞比亚,002112.SZ,2018,三变科技
德国,002112.SZ,2018,三变科技
美国,002112.SZ,2018,三变科技
日本,002112.SZ,2018,三变科技
芬兰,002112.SZ,2018,三变科技
瑞士,002112.SZ,2018,三变科技
加拿大,002112.SZ,2018,三变科技
,002081.SZ,2018,金螳螂
,600939.SH,2018,重庆建工
,600897.SH,2018,厦门空港
东南亚,600869.SH,2018,智慧能源
非洲,600869.SH,2018,智慧能源
中东,600869.SH,2018,智慧能源
北美,600869.SH,2018,智慧能源
欧洲,600869.SH,2018,智慧能源
中亚,600869.SH,2018,智慧能源
西亚,600869.SH,2018,智慧能源
南亚,600869.SH,2018,智慧能源
北非,600869.SH,2018,智慧能源
东非,600869.SH,2018,智慧能源
,600366.SH,2018,宁波韵升
北美,600100.SH,2018,同方股份
美国,600100.SH,2018,同方股份
,002769.SZ,2018,普路通
,603861.SH,2018,白云电器
加拿大,600809.SH,2018,山西汾酒
俄罗斯,600809.SH,2018,山西汾酒
格鲁吉亚,600809.SH,2018,山西汾酒
比利时,600809.SH,2018,山西汾酒
英国,600809.SH,2018,山西汾酒
菲律宾,600809.SH,2018,山西汾酒
安哥拉,600809.SH,2018,山西汾酒
,600439.SH,2018,瑞贝卡
越南,002152.SZ,2018,广电运通
俄罗斯,002152.SZ,2018,广电运通
土耳其,002152.SZ,2018,广电运通
新加坡,002152.SZ,2018,广电运通
泰国,002152.SZ,2018,广电运通
阿根廷,002152.SZ,2018,广电运通
墨西哥,002152.SZ,2018,广电运通
香港,002152.SZ,2018,广电运通
,000935.SZ,2018,四川双马
,603679.SH,2018,华体科技
,603066.SH,2018,音飞储存
,600416.SH,2018,*ST湘电
南美,300523.SZ,2018,辰安科技
非洲,300523.SZ,2018,辰安科技
拉美,300523.SZ,2018,辰安科技
东南亚,300523.SZ,2018,辰安科技
,002035.SZ,2018,华帝股份
南太平洋,000796.SZ,2018,凯撒旅业
,000035.SZ,2018,中国天楹
,603106.SH,2018,恒银科技
非洲,601989.SH,2018,中国重工
拉美,601989.SH,2018,中国重工
泰国,601989.SH,2018,中国重工
马来西亚,601989.SH,2018,中国重工
孟加拉,601989.SH,2018,中国重工
毛里塔尼亚,601989.SH,2018,中国重工
巴基斯坦,601989.SH,2018,中国重工
,300467.SZ,2018,迅游科技
,300311.SZ,2018,任子行
,300027.SZ,2018,华谊兄弟
北美,002580.SZ,2018,圣阳股份
东南亚,002580.SZ,2018,圣阳股份
南美洲,002580.SZ,2018,圣阳股份
欧洲,002580.SZ,2018,圣阳股份
非洲,002580.SZ,2018,圣阳股份
中东,002580.SZ,2018,圣阳股份
香港,002580.SZ,2018,圣阳股份
,002164.SZ,2018,宁波东力
斐济,000506.SZ,2018,中润资源
,601985.SH,2018,中国核电
,601789.SH,2018,宁波建工
蒙古,601611.SH,2018,中国核建
莫桑比克,601611.SH,2018,中国核建
西班牙,601222.SH,2018,林洋能源
葡萄牙,601222.SH,2018,林洋能源
新加坡,601222.SH,2018,林洋能源
德国,601222.SH,2018,林洋能源
中东,601222.SH,2018,林洋能源
亚太,601222.SH,2018,林洋能源
欧洲,601222.SH,2018,林洋能源
拉美,601222.SH,2018,林洋能源
非洲,601222.SH,2018,林洋能源
南亚,601222.SH,2018,林洋能源
东南亚,601222.SH,2018,林洋能源
亚洲,601222.SH,2018,林洋能源
阿联酋,600415.SH,2018,小商品城
东南亚,600415.SH,2018,小商品城
非洲,600415.SH,2018,小商品城
印度,600415.SH,2018,小商品城
南美洲,600415.SH,2018,小商品城
,600248.SH,2018,延长化建
菲律宾,300526.SZ,2018,中潜股份
,002292.SZ,2018,奥飞娱乐
,002249.SZ,2018,大洋电机
,002095.SZ,2018,生意宝
,000926.SZ,2018,福星股份
,000785.SZ,2018,居然之家
,601163.SH,2018,三角轮胎
,300644.SZ,2018,南京聚隆
非洲,000839.SZ,2018,中信国安
美洲,000839.SZ,2018,中信国安
印度,600983.SH,2018,惠而浦
印尼,600983.SH,2018,惠而浦
菲律宾,600983.SH,2018,惠而浦
泰国,600983.SH,2018,惠而浦
,600626.SH,2018,申达股份
东欧,300053.SZ,2018,欧比特
,002529.SZ,2018,*ST海源
,002723.SZ,2018,金莱特
,002447.SZ,2018,*ST晨鑫
,002326.SZ,2018,永太科技
,002120.SZ,2018,韵达股份
,000651.SZ,2018,格力电器
香港,601108.SH,2018,财通证券
,600035.SH,2018,楚天高速
,002337.SZ,2018,赛象科技
玻利维亚,000792.SZ,2018,*ST盐湖
,603843.SH,2018,正平股份
卢森堡,603128.SH,2018,华贸物流
,600614.SH,2018,*ST鹏起
柬埔寨,600025.SH,2018,华能水电
云南,600025.SH,2018,华能水电
东南亚,600025.SH,2018,华能水电
,600578.SH,2018,京能电力
,600209.SH,2018,ST罗顿
,002620.SZ,2018,瑞和股份
,002314.SZ,2018,南山控股
,300512.SZ,2018,中亚股份
新西兰,002497.SZ,2018,雅化集团
澳洲,002497.SZ,2018,雅化集团
澳大利亚,002497.SZ,2018,雅化集团
,002361.SZ,2018,神剑股份
,002201.SZ,2018,九鼎新材
欧盟,601888.SH,2018,中国中免
欧洲,601888.SH,2018,中国中免
意大利,601888.SH,2018,中国中免
澳门,601888.SH,2018,中国中免
澳大利亚,601888.SH,2018,中国中免
丹麦,601888.SH,2018,中国中免
西班牙,601888.SH,2018,中国中免
韩国,601888.SH,2018,中国中免
加拿大,601888.SH,2018,中国中免
土耳其,601888.SH,2018,中国中免
德国,601888.SH,2018,中国中免
日本,601888.SH,2018,中国中免
泰国,601888.SH,2018,中国中免
柬埔寨,601888.SH,2018,中国中免
东南亚,601888.SH,2018,中国中免
亚太,601888.SH,2018,中国中免
,600831.SH,2018,广电网络
,600759.SH,2018,洲际油气
赞比亚,600718.SH,2018,东软集团
马来西亚,600718.SH,2018,东软集团
新西兰,002505.SZ,2018,大康农业
巴西,002505.SZ,2018,大康农业
,002323.SZ,2018,*ST雅博
斯洛伐克,002073.SZ,2018,软控股份
美国,002073.SZ,2018,软控股份
柬埔寨,600894.SH,2018,广日股份
孟加拉,600894.SH,2018,广日股份
,600225.SH,2018,*ST松江
,600112.SH,2018,ST天成
,603203.SH,2018,快克股份
,601208.SH,2018,东材科技
,600336.SH,2018,澳柯玛
,300035.SZ,2018,中科电气
,000881.SZ,2018,中广核技
,002071.SZ,2018,*ST长城
,002457.SZ,2018,青龙管业
,601777.SH,2018,*ST力帆
香港,601198.SH,2018,东兴证券
,600020.SH,2018,中原高速
,603979.SH,2018,金诚信
,002196.SZ,2018,方正电机
,601858.SH,2018,中国科传
,600489.SH,2018,中金黄金
,601928.SH,2018,凤凰传媒
,603727.SH,2018,博迈科
,600977.SH,2018,中国电影
亚洲,600919.SH,2018,江苏银行
非洲,600919.SH,2018,江苏银行
欧洲,600919.SH,2018,江苏银行
美洲,600919.SH,2018,江苏银行
,600525.SH,2018,长园集团
,600227.SH,2018,圣济堂
,002551.SZ,2018,尚荣医疗
,300407.SZ,2018,凯发电气
菲律宾,300198.SZ,2018,纳川股份
越南,300198.SZ,2018,纳川股份
缅甸,300198.SZ,2018,纳川股份
东南亚,300198.SZ,2018,纳川股份
中亚,300198.SZ,2018,纳川股份
中东,300198.SZ,2018,纳川股份
非洲,300198.SZ,2018,纳川股份
,300402.SZ,2018,宝色股份
尼泊尔,300118.SZ,2018,东方日升
孟加拉国,300118.SZ,2018,东方日升
哈萨克斯坦,300118.SZ,2018,东方日升
东南亚,300118.SZ,2018,东方日升
内蒙古,300118.SZ,2018,东方日升
西亚,300118.SZ,2018,东方日升
澳洲,300118.SZ,2018,东方日升
意大利,300118.SZ,2018,东方日升
越南,300118.SZ,2018,东方日升
罗马尼亚,300118.SZ,2018,东方日升
保加利亚,300118.SZ,2018,东方日升
,300040.SZ,2018,九洲集团
,300004.SZ,2018,南风股份
,002919.SZ,2018,名臣健康
东南亚,002520.SZ,2018,日发精机
,000673.SZ,2018,*ST当代
,603803.SH,2018,瑞斯康达
连云港,603329.SH,2018,上海雅仕
越南,600475.SH,2018,华光环能
伊拉克,600475.SH,2018,华光环能
,002514.SZ,2018,宝馨科技
中亚,300048.SZ,2018,合康新能
南亚,300048.SZ,2018,合康新能
,000566.SZ,2018,海南海药
印度,600312.SH,2018,平高电气
意大利,600312.SH,2018,平高电气
西欧,600312.SH,2018,平高电气
欧盟,600312.SH,2018,平高电气
澳洲,600312.SH,2018,平高电气
中亚,600312.SH,2018,平高电气
,300427.SZ,2018,红相股份
,300209.SZ,2018,天泽信息
菲律宾,300208.SZ,2018,青岛中程
印尼,300208.SZ,2018,青岛中程
新加坡,300208.SZ,2018,青岛中程
津巴布韦,300208.SZ,2018,青岛中程
南非,300208.SZ,2018,青岛中程
,002443.SZ,2018,金洲管道
,000633.SZ,2018,合金投资
,002268.SZ,2018,卫士通
,300424.SZ,2018,航新科技
内蒙古,300355.SZ,2018,蒙草生态
新加坡,300355.SZ,2018,蒙草生态
蒙古,300355.SZ,2018,蒙草生态
俄罗斯,300355.SZ,2018,蒙草生态
阿联酋,300355.SZ,2018,蒙草生态
,002731.SZ,2018,萃华珠宝
,300352.SZ,2018,北信源
,300153.SZ,2018,科泰电源
,000883.SZ,2018,湖北能源
亚非拉,603617.SH,2018,君禾股份
越南,603600.SH,2018,永艺股份
塞尔维亚,603385.SH,2018,惠达卫浴
罗马尼亚,603385.SH,2018,惠达卫浴
老挝,603385.SH,2018,惠达卫浴
巴基斯坦,603385.SH,2018,惠达卫浴
韩国,603385.SH,2018,惠达卫浴
乌克兰,603385.SH,2018,惠达卫浴
希腊,603385.SH,2018,惠达卫浴
斯里兰卡,603385.SH,2018,惠达卫浴
孟加拉,603385.SH,2018,惠达卫浴
马来西亚,603385.SH,2018,惠达卫浴
印度,603385.SH,2018,惠达卫浴
南亚,603385.SH,2018,惠达卫浴
中东,603385.SH,2018,惠达卫浴
北非,603385.SH,2018,惠达卫浴
东盟,603385.SH,2018,惠达卫浴
泰国,300511.SZ,2018,雪榕生物
,002743.SZ,2018,富煌钢构
美国,603579.SH,2018,荣泰健康
欧盟,603579.SH,2018,荣泰健康
韩国,603579.SH,2018,荣泰健康
东南亚,603579.SH,2018,荣泰健康
亚洲,002563.SZ,2018,森马服饰
,300370.SZ,2018,安控科技
塔吉克斯坦,300309.SZ,2018,吉艾科技
,300151.SZ,2018,昌红科技
,000976.SZ,2018,华铁股份
,000709.SZ,2018,河钢股份
菲律宾,603966.SH,2018,法兰泰克
巴西,603966.SH,2018,法兰泰克
印度尼西亚,603966.SH,2018,法兰泰克
哈萨克斯坦,603966.SH,2018,法兰泰克
新加坡,603966.SH,2018,法兰泰克
奥地利,603966.SH,2018,法兰泰克
欧洲,603966.SH,2018,法兰泰克
东南亚,603966.SH,2018,法兰泰克
,603618.SH,2018,杭电股份
,601169.SH,2018,北京银行
中亚,300603.SZ,2018,立昂技术
新疆,300603.SZ,2018,立昂技术
,002685.SZ,2018,华东重机
,002889.SZ,2018,东方嘉盛
,002109.SZ,2018,兴化股份
,002097.SZ,2018,山河智能
越南,600757.SH,2018,长江传媒
泰国,600757.SH,2018,长江传媒
印度尼西亚,600757.SH,2018,长江传媒
印度,600757.SH,2018,长江传媒
尼泊尔,600757.SH,2018,长江传媒
吉尔吉斯斯坦,600757.SH,2018,长江传媒
阿联酋,600757.SH,2018,长江传媒
黎巴嫩,600757.SH,2018,长江传媒
埃及,600757.SH,2018,长江传媒
,600409.SH,2018,三友化工
菲律宾,300597.SZ,2018,吉大通信
,300267.SZ,2018,尔康制药
,002639.SZ,2018,雪人股份
印尼,002592.SZ,2018,ST八菱
,000008.SZ,2018,神州高铁
,002869.SZ,2018,金溢科技
,002822.SZ,2018,中装建设
,002553.SZ,2018,南方轴承
南非,002367.SZ,2018,康力电梯
肯尼亚,002367.SZ,2018,康力电梯
坦桑尼亚,002367.SZ,2018,康力电梯
卢旺达,002367.SZ,2018,康力电梯
巴拿马,002367.SZ,2018,康力电梯
墨西哥,002367.SZ,2018,康力电梯
厄瓜多尔,002367.SZ,2018,康力电梯
摩洛哥,002367.SZ,2018,康力电梯
印度,002367.SZ,2018,康力电梯
刚果,002367.SZ,2018,康力电梯
圭亚那,002367.SZ,2018,康力电梯
卡塔尔,002367.SZ,2018,康力电梯
马来西亚,002367.SZ,2018,康力电梯
,603648.SH,2018,畅联股份
,300464.SZ,2018,星徽股份
,300293.SZ,2018,蓝英装备
,002545.SZ,2018,东方铁塔
新疆,002042.SZ,2018,华孚时尚
越南,002042.SZ,2018,华孚时尚
,000403.SZ,2018,双林生物
德国,000032.SZ,2018,深桑达A
法国,000032.SZ,2018,深桑达A
瑞典,000032.SZ,2018,深桑达A
丹麦,000032.SZ,2018,深桑达A
捷克,000032.SZ,2018,深桑达A
卢森堡,000032.SZ,2018,深桑达A
瑞士,000032.SZ,2018,深桑达A
俄罗斯,300647.SZ,2018,超频三
白俄罗斯,300647.SZ,2018,超频三
香港,300647.SZ,2018,超频三
,300599.SZ,2018,雄塑科技
柬埔寨,002565.SZ,2018,顺灏股份
日本,002565.SZ,2018,顺灏股份
韩国,002565.SZ,2018,顺灏股份
印度,002565.SZ,2018,顺灏股份
俄罗斯,002565.SZ,2018,顺灏股份
欧洲,002565.SZ,2018,顺灏股份
,002502.SZ,2018,*ST鼎龙
东南亚,002104.SZ,2018,恒宝股份
西亚,002104.SZ,2018,恒宝股份
中东,002104.SZ,2018,恒宝股份
西非,002104.SZ,2018,恒宝股份
柬埔寨,002104.SZ,2018,恒宝股份
缅甸,002104.SZ,2018,恒宝股份
澳大利亚,002104.SZ,2018,恒宝股份
,300069.SZ,2018,金利华电
印尼,002544.SZ,2018,杰赛科技
,002366.SZ,2018,台海核电
孟加拉国,002057.SZ,2018,中钢天源
印尼,002057.SZ,2018,中钢天源
,000681.SZ,2018,视觉中国
,000153.SZ,2018,丰原药业
,603077.SH,2018,和邦生物
,600778.SH,2018,友好集团
,600302.SH,2018,标准股份
,300058.SZ,2018,蓝色光标
,002883.SZ,2018,中设股份
南亚,300191.SZ,2018,潜能恒信
印度,300130.SZ,2018,新国都
东南亚,300130.SZ,2018,新国都
中东,300130.SZ,2018,新国都
非洲,300130.SZ,2018,新国都
欧洲,300130.SZ,2018,新国都
美洲,300130.SZ,2018,新国都
独联体,300130.SZ,2018,新国都
,002673.SZ,2018,西部证券
英国,300527.SZ,2018,中船应急
罗马尼亚,300527.SZ,2018,中船应急
阿根廷,300527.SZ,2018,中船应急
,300265.SZ,2018,通光线缆
,002892.SZ,2018,科力尔
,000815.SZ,2018,美利云
尼泊尔,000735.SZ,2018,罗牛山
,300606.SZ,2018,金太阳
,002641.SZ,2018,永高股份
韩国,002027.SZ,2018,分众传媒
新加坡,002027.SZ,2018,分众传媒
印度尼西亚,002027.SZ,2018,分众传媒
,002256.SZ,2018,*ST兆新
,300158.SZ,2018,振东制药
,300043.SZ,2018,星辉娱乐
希腊,000668.SZ,2018,荣丰控股
,601168.SH,2018,西部矿业
,002455.SZ,2018,百川股份
,300344.SZ,2018,太空智造
,300489.SZ,2018,中飞股份
,000825.SZ,2018,太钢不锈
,601139.SH,2018,深圳燃气
,002305.SZ,2018,南国置业
,300100.SZ,2018,双林股份
缅甸,002091.SZ,2018,江苏国泰
越南,002091.SZ,2018,江苏国泰
东南亚,002091.SZ,2018,江苏国泰
,600021.SH,2018,上海电力
俄罗斯,300178.SZ,2018,腾邦国际
,603032.SH,2018,德新交运
赞比亚,002738.SZ,2018,中矿资源
,600275.SH,2018,ST昌鱼
,000582.SZ,2018,北部湾港
,002651.SZ,2018,利君股份
,300008.SZ,2018,天海防务
,002498.SZ,2018,汉缆股份
墨西哥,601106.SH,2018,中国一重
巴西,601106.SH,2018,中国一重
新加坡,601106.SH,2018,中国一重
,300510.SZ,2018,金冠股份
,603978.SH,2018,深圳新星
欧盟,300376.SZ,2018,易事特
美国,300376.SZ,2018,易事特
德国,300376.SZ,2018,易事特
,300011.SZ,2018,鼎汉技术
赞比亚,603616.SH,2018,韩建河山
,601599.SH,2018,鹿港文化
,300056.SZ,2018,中创环保
东盟,002829.SZ,2018,星网宇达
,600928.SH,2018,西安银行
中东,300470.SZ,2018,中密控股
文莱,300470.SZ,2018,中密控股
马来西亚,300470.SZ,2018,中密控股
印尼,300470.SZ,2018,中密控股
,002941.SZ,2018,新疆交建
,002826.SZ,2018,易明医药
巴西,603556.SH,2018,海兴电力
南非,603556.SH,2018,海兴电力
南亚,002386.SZ,2018,天原集团
东南亚,002386.SZ,2018,天原集团
东南亚,600984.SH,2018,建设机械
柬埔寨,600984.SH,2018,建设机械
常州,600984.SH,2018,建设机械
西安,600984.SH,2018,建设机械
,603266.SH,2018,天龙股份
白俄罗斯,600290.SH,2018,*ST华仪
柬埔寨,600981.SH,2018,汇鸿集团
意大利,603015.SH,2018,弘讯科技
奥地利,603015.SH,2018,弘讯科技
,601567.SH,2018,三星医疗
,600448.SH,2018,华纺股份
,603011.SH,2018,合锻智能
,600606.SH,2018,绿地控股
,002559.SZ,2018,亚威股份
,002413.SZ,2018,雷科防务
,600262.SH,2018,北方股份
,600153.SH,2018,建发股份
美国,300079.SZ,2018,数码科技
墨西哥,300079.SZ,2018,数码科技
东亚,300079.SZ,2018,数码科技
东南亚,300079.SZ,2018,数码科技
中亚,300079.SZ,2018,数码科技
欧洲,300079.SZ,2018,数码科技
非洲,300079.SZ,2018,数码科技
,002707.SZ,2018,众信旅游
,600243.SH,2018,*ST海华
,600623.SH,2018,华谊集团
,300471.SZ,2018,厚普股份
,002939.SZ,2018,长城证券
东南亚,300712.SZ,2018,永福股份
越南,300712.SZ,2018,永福股份
马来西亚,300712.SZ,2018,永福股份
菲律宾,300712.SZ,2018,永福股份
孟加拉,300712.SZ,2018,永福股份
伊拉克,300712.SZ,2018,永福股份
,300665.SZ,2018,飞鹿股份
,300587.SZ,2018,天铁股份
,300044.SZ,2018,赛为智能
,002615.SZ,2018,哈尔斯
,600370.SH,2018,三房巷
俄罗斯,600339.SH,2018,中油工程
哈萨克斯坦,600339.SH,2018,中油工程
中亚,600339.SH,2018,中油工程
乍得,600339.SH,2018,中油工程
伊拉克,600339.SH,2018,中油工程
印度尼西亚,300689.SZ,2018,澄天伟业
,002945.SZ,2018,华林证券
Mostly Domestic,002682.SZ,2018,龙洲股份
,002576.SZ,2018,通达动力
,300447.SZ,2018,全信股份
,300102.SZ,2018,乾照光电
新疆,300662.SZ,2018,科锐国际
香港,300662.SZ,2018,科锐国际
新加坡,300662.SZ,2018,科锐国际
马来西亚,300662.SZ,2018,科锐国际
印度,300662.SZ,2018,科锐国际
美国,300662.SZ,2018,科锐国际
英国,300662.SZ,2018,科锐国际
欧洲,300662.SZ,2018,科锐国际
澳洲,300662.SZ,2018,科锐国际
,603233.SH,2018,大参林
,601098.SH,2018,中南传媒
香港,002111.SZ,2018,威海广泰
新加坡,002111.SZ,2018,威海广泰
东南亚,002111.SZ,2018,威海广泰
澳大利亚,002111.SZ,2018,威海广泰
泰国,002111.SZ,2018,威海广泰
,603655.SH,2018,朗博科技
,002331.SZ,2018,皖通科技
,002002.SZ,2018,鸿达兴业
,603033.SH,2018,三维股份
巴基斯坦,600590.SH,2018,泰豪科技
,000851.SZ,2018,高鸿股份
,000957.SZ,2018,中通客车
,002309.SZ,2018,中利集团
美洲,000758.SZ,2018,中色股份
东非,000758.SZ,2018,中色股份
刚果,000758.SZ,2018,中色股份
印度,000758.SZ,2018,中色股份
越南,000758.SZ,2018,中色股份
墨西哥,000758.SZ,2018,中色股份
希腊,000758.SZ,2018,中色股份
罗马尼亚,000758.SZ,2018,中色股份
中东,000758.SZ,2018,中色股份
非洲,000758.SZ,2018,中色股份
中亚,000758.SZ,2018,中色股份
南美,000758.SZ,2018,中色股份
,600679.SH,2018,上海凤凰
,002168.SZ,2018,惠程科技
,002026.SZ,2018,山东威达
香港,300546.SZ,2018,雄帝科技
白俄罗斯,300546.SZ,2018,雄帝科技
尼日利亚,300546.SZ,2018,雄帝科技
文莱,600378.SH,2018,昊华科技
,600097.SH,2018,开创国际
,000751.SZ,2018,锌业股份
,603909.SH,2018,合诚股份
,600825.SH,2018,新华传媒
,600483.SH,2018,福能股份
香港,601229.SH,2018,上海银行
台湾,601229.SH,2018,上海银行
西班牙,601229.SH,2018,上海银行
新疆,600039.SH,2018,四川路桥
坦桑尼亚,600039.SH,2018,四川路桥
科威特,600039.SH,2018,四川路桥
挪威,600039.SH,2018,四川路桥
埃及,600039.SH,2018,四川路桥
柬埔寨,600039.SH,2018,四川路桥
孟加拉,600039.SH,2018,四川路桥
,603928.SH,2018,兴业股份
,603869.SH,2018,新智认知
,600425.SH,2018,青松建化
柬埔寨,002394.SZ,2018,联发股份
美国,002394.SZ,2018,联发股份
香港,002394.SZ,2018,联发股份
意大利,002394.SZ,2018,联发股份
孟加拉,002394.SZ,2018,联发股份
印尼,002394.SZ,2018,联发股份
埃塞俄比亚,002394.SZ,2018,联发股份
,600530.SH,2018,*ST交昂
,603100.SH,2018,川仪股份
,601555.SH,2018,东吴证券
东南亚,600501.SH,2018,航天晨光
,601007.SH,2018,金陵饭店
印度尼西亚,600340.SH,2018,华夏幸福
,600111.SH,2018,北方稀土
,603311.SH,2018,金海高科
,600651.SH,2018,*ST飞乐
泰国,300616.SZ,2018,尚品宅配
波兰,300616.SZ,2018,尚品宅配
印度,300616.SZ,2018,尚品宅配
美国,300627.SZ,2018,华测导航
印度,300627.SZ,2018,华测导航
新加坡,300627.SZ,2018,华测导航
巴基斯坦,002383.SZ,2018,合众思壮
德国,002204.SZ,2018,大连重工
香港,002204.SZ,2018,大连重工
印度,002204.SZ,2018,大连重工
澳大利亚,002204.SZ,2018,大连重工
马来西亚,002204.SZ,2018,大连重工
,300412.SZ,2018,迦南科技
泰国,601021.SH,2018,春秋航空
日本,601021.SH,2018,春秋航空
韩国,601021.SH,2018,春秋航空
东南亚,601021.SH,2018,春秋航空
,300643.SZ,2018,万通智控
,002912.SZ,2018,中新赛克
亚太,002482.SZ,2018,广田集团
香港,002482.SZ,2018,广田集团
亚洲,002482.SZ,2018,广田集团
美国,002482.SZ,2018,广田集团
澳大利亚,002482.SZ,2018,广田集团
德国,002482.SZ,2018,广田集团
新加坡,002482.SZ,2018,广田集团
俄罗斯,000680.SZ,2018,山推股份
拉美,000680.SZ,2018,山推股份
北美,000680.SZ,2018,山推股份
欧洲,000680.SZ,2018,山推股份
,600381.SH,2018,青海春天
,600148.SH,2018,长春一东
意大利,002344.SZ,2018,海宁皮城
东南亚,000797.SZ,2018,中国武夷
肯尼亚,000797.SZ,2018,中国武夷
埃塞俄比亚,000797.SZ,2018,中国武夷
菲律宾,000797.SZ,2018,中国武夷
亚洲,000797.SZ,2018,中国武夷
乌干达,000797.SZ,2018,中国武夷
欧洲,601966.SH,2018,玲珑轮胎
塞尔维亚,601966.SH,2018,玲珑轮胎
美洲,601966.SH,2018,玲珑轮胎
,300110.SZ,2018,华仁药业
,600755.SH,2018,厦门国贸
韩国,600010.SH,2018,包钢股份
日本,600010.SH,2018,包钢股份
东南亚,600010.SH,2018,包钢股份
中东,600010.SH,2018,包钢股份
南美,600010.SH,2018,包钢股份
非洲,600010.SH,2018,包钢股份
南亚,600010.SH,2018,包钢股份
西亚,600010.SH,2018,包钢股份
,002736.SZ,2018,国信证券
东南亚,002274.SZ,2018,华昌化工
拉美,000333.SZ,2018,美的集团
中亚,000333.SZ,2018,美的集团
老挝,000333.SZ,2018,美的集团
